source,target
131342,938507
1200255,938507
383682,938507
22489501,938507
897792,938507
1089079,938507
66229137,938507
74477329,938507
156139275,938507
132402617,938507
20613986,938507
68616267,938507
185635508,938507
174217937,938507
103621926,938507
98636176,938507
37385196,938507
123866846,938507
60871639,938507
96356448,1213429
96356448,1013766
96356448,1353689
96356448,1031794
96356448,551554
96356448,960519
96356448,191199
96356448,560467
96356448,1046545
189029849,96356448
154510573,96356448
27841840,96356448
193504126,96356448
109942595,96356448
89753426,96356448
48782205,96356448
180865425,96356448
196061329,96356448
74655666,96356448
74655666,1988625
180612743,96356448
11650242,96356448
142661252,96356448
30469109,96356448
127612629,96356448
87389232,96356448
190081575,96356448
34269377,96356448
128743704,96356448
55462518,96356448
179425014,96356448
156345606,96356448
156345606,1461813
137797081,96356448
592229,96356448
121595353,96356448
121595353,618763
171389608,96356448
171389608,932761
1815206,96356448
177797747,96356448
426405,96356448
44187101,96356448
100356002,96356448
154136890,96356448
153677154,96356448
153677154,920363
133390412,96356448
133478914,96356448
53549382,96356448
17633746,96356448
110635539,96356448
17471333,96356448
22883435,96356448
187713002,96356448
96251512,96356448
168671544,96356448
168671544,4354
168671544,39828
168671544,64871
168671544,74529
168671544,77052
168671544,78536
168671544,88376
168671544,92507
168671544,102852
168671544,111604
168671544,125596
168671544,129099
168671544,162242
168671544,163072
168671544,192869
168671544,211089
168671544,217501
168671544,243002
168671544,254501
168671544,276242
168671544,309064
168671544,314359
168671544,335563
168671544,341773
168671544,367586
168671544,501107
168671544,501198
168671544,542879
168671544,555882
168671544,555884
168671544,574894
168671544,595099
168671544,609139
168671544,609295
168671544,618763
168671544,623254
168671544,631708
168671544,691208
168671544,695509
168671544,735354
168671544,792941
168671544,845216
168671544,854952
168671544,859256
168671544,875590
168671544,910305
168671544,920448
168671544,956021
168671544,981147
168671544,1031794
168671544,1049050
168671544,1052165
168671544,1060370
168671544,1130169
168671544,1163710
168671544,1185693
168671544,1199182
168671544,1217564
168671544,1218090
168671544,1256023
168671544,1327287
168671544,1327342
168671544,1402213
168671544,1456610
168671544,1461661
168671544,1501595
168671544,1508825
168671544,1509783
168671544,1510944
168671544,1535672
168671544,1537728
168671544,1563564
168671544,1569253
168671544,1610754
168671544,1663639
168671544,1686162
168671544,1712542
168671544,1719619
168671544,1732853
168671544,1743022
168671544,1766147
168671544,1812876
168671544,1833006
168671544,1836974
168671544,1837051
168671544,1858991
168671544,1867955
168671544,1880919
168671544,1888152
168671544,1903603
168671544,1905739
168671544,1975922
168671544,1983234
168671544,1983314
168671544,1987997
168671544,3026506
168671544,10002733
168671544,14507371
168671544,17412906
168671544,18303067
168671544,28938556
168671544,33155028
168671544,39558252
168671544,43475503
168671544,49908551
168671544,50959283
168671544,58730926
168671544,80997184
168671544,91938676
168671544,92846055
168671544,100472805
168671544,101278772
168671544,103108231
168671544,110813550
168671544,115701246
168671544,115845812
168671544,116024620
168671544,118268004
168671544,119980704
168671544,144413017
168671544,154644006
168671544,154958944
168671544,161831507
168671544,164698616
168671544,170483278
168671544,172073149
168671544,174845796
168671544,175989399
168671544,184449972
168671544,184660633
168671544,192421140
168671544,193565963
168671544,194914590
168671544,195593310
168671544,199141576
74627672,96356448
191469329,96356448
169417967,96356448
167438190,96356448
51918400,96356448
66545053,96356448
4426291,96356448
142803685,96356448
107970504,96356448
107970504,1103956
134209834,96356448
88679318,96356448
181213994,96356448
74540954,96356448
198024266,96356448
162754314,96356448
72434822,96356448
380556,96356448
380556,1103956
1955906,96356448
169543539,96356448
165851650,96356448
77030426,96356448
40482595,96356448
40482595,1103956
946936,96356448
1103956,1213429
1103956,1013766
1103956,1353689
1103956,1031794
1103956,551554
1103956,960519
1103956,191199
1103956,560467
1103956,1046545
97850168,1103956
142993966,1103956
32457334,1103956
24096111,1103956
93410688,1103956
169773352,1103956
171815910,1103956
680703,1103956
80302994,1103956
80302994,1778
80302994,68146
80302994,105430
80302994,203036
80302994,308396
80302994,445276
80302994,489802
80302994,836557
80302994,882644
80302994,981147
80302994,1067991
80302994,1134316
80302994,1151812
80302994,1199182
80302994,1465670
80302994,1515299
80302994,1569253
80302994,1643138
80302994,1758965
80302994,1836974
80302994,1934103
80302994,1967037
80302994,17848451
80302994,26970281
80302994,27280854
80302994,31276692
80302994,76352360
80302994,79222242
80302994,99700886
80302994,106760949
80302994,136321048
80302994,166765731
80302994,181654773
80302994,191444115
37837750,1103956
155806038,1103956
180453963,1103956
70258368,1103956
70258368,127405
123015810,1103956
40412201,1103956
111320692,1103956
134329680,1103956
124402917,1103956
44649395,1103956
1168827,1103956
1930536,1103956
506842,1103956
457384,1103956
233844,1103956
671743,1103956
150208706,1103956
150208706,1029488
150208706,1468380
491582,1103956
1146523,1103956
65244296,1103956
71210226,1103956
87524583,1103956
27952264,1103956
107493591,1103956
184318862,1103956
124191532,1103956
122252422,1103956
122252422,37788
122252422,105430
122252422,147929
122252422,161536
122252422,162242
122252422,178303
122252422,243002
122252422,335413
122252422,353351
122252422,367586
122252422,382721
122252422,386021
122252422,411958
122252422,445276
122252422,470823
122252422,500307
122252422,527065
122252422,560467
122252422,622423
122252422,622643
122252422,626516
122252422,655638
122252422,694154
122252422,695990
122252422,761425
122252422,766560
122252422,839778
122252422,981147
122252422,1011035
122252422,1060370
122252422,1092263
122252422,1128948
122252422,1134833
122252422,1148601
122252422,1199182
122252422,1200243
122252422,1218090
122252422,1264536
122252422,1308071
122252422,1331755
122252422,1353689
122252422,1496509
122252422,1501582
122252422,1515299
122252422,1521407
122252422,1537130
122252422,1552733
122252422,1555874
122252422,1560742
122252422,1568384
122252422,1569253
122252422,1570966
122252422,1572431
122252422,1584447
122252422,1586918
122252422,1599401
122252422,1601096
122252422,1645292
122252422,1687975
122252422,1692639
122252422,1712542
122252422,1799967
122252422,1868602
122252422,1885876
122252422,1897847
122252422,1934415
122252422,1945293
122252422,1950009
122252422,1973921
122252422,7476014
122252422,27098883
122252422,52066971
122252422,56923049
122252422,62018654
122252422,63503501
122252422,65403689
122252422,69347951
122252422,80997184
122252422,91226601
122252422,117760733
122252422,129750439
122252422,134501705
122252422,135573998
122252422,139059411
122252422,146351380
122252422,156263633
122252422,158101963
122252422,177537342
122252422,181443842
122252422,185913157
122252422,199840380
111899692,1103956
111899692,81939
111899692,92983
111899692,103447
111899692,195753
111899692,427855
111899692,445276
111899692,487026
111899692,538436
111899692,642436
111899692,673500
111899692,760919
111899692,825228
111899692,1004075
111899692,1031309
111899692,1074259
111899692,1170625
111899692,1279834
111899692,1291024
111899692,1317393
111899692,1412034
111899692,1464822
111899692,1569253
111899692,1692639
111899692,1953529
111899692,9470968
111899692,10239019
111899692,29443922
111899692,45896076
111899692,61901185
111899692,100257581
111899692,100356002
111899692,108728085
111899692,116744321
111899692,119553451
111899692,130978661
111899692,152317893
111899692,156564571
111899692,158101963
111899692,168303457
111899692,174336697
111899692,183608225
134840860,1103956
124635527,1103956
1838715,1103956
120401701,1103956
170382726,1103956
95289887,1103956
132963988,1103956
42821188,1103956
67980254,1103956
1452848,1103956
132801754,1103956
190451658,1103956
140374969,1103956
195564528,1103956
61917485,1103956
187145092,1103956
95276629,1103956
154072330,1103956
52678398,1103956
156846208,1103956
48456960,1103956
1630167,806788
1630167,1741869
1630167,1597432
1630167,1162252
1023061,1630167
1023061,858066
106508485,1630167
106508485,858066
1730998,1630167
113166808,1630167
145032344,1630167
21158031,1630167
73876806,1630167
89530255,1630167
92310788,1630167
128917184,1630167
153545115,1630167
13244719,1630167
102381117,1630167
116840798,1630167
83474908,1630167
8967622,1630167
41764986,1630167
32939165,1630167
152893611,1630167
152893611,858066
89502881,1630167
25982943,1630167
1144,1630167
856352,1630167
11152970,1630167
39453430,1630167
88920021,1630167
109942085,1630167
8983536,1630167
164976999,1630167
11734158,1630167
48435813,1630167
185449829,1630167
157100454,1630167
54960590,1630167
19093547,1630167
19093547,1001948
19093547,858066
9398376,1630167
54946683,1630167
54946683,1740339
54946683,858066
157622967,1630167
80392797,1630167
40412632,1630167
181582507,1630167
10974827,1630167
105562552,1630167
132731463,1630167
20719639,1630167
74344159,1630167
216257,1630167
83222829,1630167
139853374,1630167
42189647,1630167
98128532,1630167
98128532,690250
109727818,1630167
28463201,1630167
4734866,1630167
277794,32449
277794,1389701
277794,231653
277794,752303
277794,1449792
277794,1124782
1503978,277794
63803494,277794
74020118,277794
38502743,277794
38502743,1494424
175589586,277794
2647711,277794
1476291,277794
1476291,1600644
150133567,277794
76206034,277794
117476313,277794
82548704,277794
82548704,1600644
116201682,277794
116201682,1351797
61552275,277794
64601991,277794
263000,277794
123362853,277794
123362853,1494424
394145,277794
1124332,277794
1124332,317554
2654,277794
84846061,277794
189597782,277794
1251591,277794
10867043,277794
133386070,277794
976072,277794
167435040,277794
71997131,277794
42637179,277794
126605232,277794
30300794,277794
37969665,277794
110169125,277794
153897553,277794
156433627,277794
173454169,277794
173454169,1494424
130542503,277794
130542503,763806
130542503,1494424
187165271,277794
187165271,1494424
185671443,277794
185671443,1494424
122229205,277794
122229205,763806
122229205,1494424
126117326,277794
126117326,1494424
125676932,277794
90447034,277794
16331478,277794
16331478,690250
16331478,214161
18088601,277794
18088601,214161
41727215,277794
41727215,214161
46065196,277794
46065196,690250
141276225,277794
141276225,690250
136994469,277794
113892756,277794
34945912,277794
14699063,277794
196899457,277794
20308522,277794
112354768,277794
101009420,277794
87487179,277794
141100493,277794
87929737,277794
16255284,277794
113568457,277794
5674516,277794
130394107,277794
149380809,277794
189842380,277794
24939597,277794
66390960,277794
109475,277794
570473,277794
89035404,277794
1261590,277794
168809940,277794
135649959,277794
11878258,277794
46456844,277794
837188,277794
19281332,277794
198997147,277794
181292890,277794
181292890,758161
107280866,277794
28129773,277794
93404166,277794
118782708,277794
58714477,277794
159122758,277794
179632448,277794
156710308,277794
83751862,277794
194539141,277794
140214686,277794
79674633,277794
859681,277794
128853887,277794
183411939,277794
1389778,460127
1389778,449822
1389778,1124510
1389778,1197837
1389778,924801
1389778,1840830
1389778,1432872
1389778,1732098
168466165,1389778
126648038,1389778
35287036,1389778
148013355,1389778
91890750,1389778
188897032,1389778
9091732,1389778
46784092,1389778
46784092,1594596
310582,1389778
1125898,1389778
1372299,1389778
1849512,1389778
270378,1389778
120667448,1389778
64472540,1389778
64472540,1035057
457526,1389778
108159488,1389778
120573721,1389778
160900359,1389778
188907630,1389778
82201464,1389778
110611017,1389778
77625834,1389778
5191119,1389778
83940288,1389778
138844240,1389778
138844240,713373
113418215,1389778
164123502,1389778
151076268,1389778
151076268,1594596
151076268,713373
175575028,1389778
83813980,1389778
61152764,1389778
21185869,1389778
121303643,1389778
111937776,1389778
154641279,1389778
36956084,1389778
170343985,1389778
27705743,1389778
52571819,1389778
111893,1389778
696337,1389778
1207361,1389778
73490085,1389778
25293961,1389778
87075112,1389778
153838226,1389778
27278138,1389778
104947483,1389778
55547668,1389778
152760444,1389778
24246637,1389778
75946420,1389778
113770089,1389778
20292671,1389778
122065978,1389778
146996711,1389778
152617736,1389778
91023091,1389778
193387204,1389778
190696308,1389778
55218,1389778
19325912,1389778
186053521,1389778
1134266,925087
1134266,1684919
1134266,190902
1134266,710575
1134266,1520894
1134266,167519
1134266,1707845
1134266,1106992
1134266,1336921
1404179,1134266
108976605,1134266
172908545,1134266
774907,1134266
118616596,1134266
1255842,1134266
129648821,1134266
1033921,1134266
9798357,1134266
17782532,1134266
193640585,1134266
1593961,1134266
187969542,1134266
33628523,1134266
2370171,1134266
2370171,1353758
2370171,789969
2370171,1036161
2370171,1886948
2370171,135982988
2370171,113517849
2370171,114909333
2370171,301194
2370171,1520894
2370171,1319256
2370171,342988
2370171,418976
2370171,787536
2370171,238130
2370171,555363
2370171,172276913
2370171,759959
2370171,1239729
2370171,972830
2370171,167519
2370171,1562602
2370171,325870
2370171,1455010
2370171,1647347
2370171,1518484
2370171,751237
2370171,132034363
2370171,153962790
2370171,91249469
2370171,168700020
2370171,149876351
2370171,190618678
2370171,84552567
2370171,28311928
2370171,82195197
2370171,162610788
2370171,35876
2370171,782503
2370171,38076519
2370171,468208
2370171,455488
2370171,594692
2370171,1243203
2370171,1975469
142895408,1134266
5316622,1134266
637660,1134266
1075149,1134266
641113,1134266
279189,1134266
1692202,1134266
86697241,1134266
329556,1134266
7891,1134266
