case,year,link,downloaded file
Nalinakhya_Bysack_vs_Shyam_Sunder_Haldar_And_Others_on_29_January_1953,1953,http://indiankanoon.org/doc/553711/,https://drive.google.com/file/d/1SuuiuEBgw5QC97UXOB1LzKCI2ZcRbBy0/view
Namdeo_Lokman_Lodhi_vs_Narmadabai_And_Others_on_27_February_1953,1953,http://indiankanoon.org/doc/236012/,https://drive.google.com/file/d/1nMPt6O2mJjsmmztdbLA9XTXrm1D3BF8x/view
Natvarlal_Punjabhai_And_Another_vs_Dadubhai_Manubhai_And_Others_on_18_November_1953,1953,http://indiankanoon.org/doc/1786669/,https://drive.google.com/file/d/1q0XJbmLfXXmfjn4wiPOFCkBohqmI5lf2/view
Poppatlal_Shah_vs_The_State_Of_Madras_Union_Of_India_And_on_30_March_1953,1953,http://indiankanoon.org/doc/1266379/,https://drive.google.com/file/d/1TkSGpyoAzfEErokWYvAaCh5BrG69Lf42/view
Ram_Prasad_Narayan_Sahi_And_Another_vs_The_State_Of_Bihar_And_Others_on_20_February_1953,1953,http://indiankanoon.org/doc/126467/,https://drive.google.com/file/d/1mwtPm6JrDpuay3cxMJJpxKKBKFCNEUpr/view
Rao_Shiv_Bahadur_Singh_And_Another_vs_The_State_Of_Vindhya_Pradesh_on_22_May_1953,1953,http://indiankanoon.org/doc/1786180/,https://drive.google.com/file/d/1LZ_bY9S9SLk5ltllDWW0-lYpZ3gnMyqO/view
Rizwan_Ul_Hasan_And_Another_vs_The_State_Of_Uttar_Pradesh_on_5_February_1953,1953,http://indiankanoon.org/doc/515464/,https://drive.google.com/file/d/1dAsy8bEus8Un9K-PeMVUI6e3tjkgP_Wb/view
Saraswathi_Ammal_And_Another_vs_Rajagopal_Ammal_on_20_October_1953,1953,http://indiankanoon.org/doc/1305829/,https://drive.google.com/file/d/1D5tMSFZ9UlJpn9DQbvaAzR0E8Wb2C1vm/view
Saraswathi_Ammal_vs_Jagadambal_And_Another_on_27_February_1953,1953,http://indiankanoon.org/doc/1428157/,https://drive.google.com/file/d/1i7El6Ig3n3vvINf4WZcdMlCVg1qSBBMB/view
Satyabrata_Ghose_vs_Mugneeram_Bangur_Co_And_Another_on_16_November_1953,1953,http://indiankanoon.org/doc/1214064/,https://drive.google.com/file/d/1ZoOtH4zcjE5akg_7lfBjlq4WM3mkFHtx/view
Shrinivas_Pannalal_Chokhani_vs_State_Of_M_P_on_29_May_1953,1953,http://indiankanoon.org/doc/1801333/,https://drive.google.com/file/d/1HL65IZst3eKM2GKVOCXUo06F25vSXK-d/view
Sidhakamal_Nayan_Ramanuj_Das_vs_Bira_Naik_And_Ors_on_10_April_1953,1953,http://indiankanoon.org/doc/1543036/,https://drive.google.com/file/d/19Pibz4i6J82dE4LB2BHxV83koOGEObdY/view
Sidheshwar_Mukherjee_vs_Bhubneshwar_Prasad_Narainsingh_And_on_5_October_1953,1953,http://indiankanoon.org/doc/94289/,https://drive.google.com/file/d/1YhOt22Q2g2aUYl0alr4TgIZa7gjdNhgk/view
Sir_Kikabhai_Premchand_vs_Commissioner_Of_Income_Tax_on_9_October_1953,1953,http://indiankanoon.org/doc/549514/,https://drive.google.com/file/d/1gCJ79vIuWQGbGnp4eGuYQUMbzXO9KUVp/view
State_Of_Travancore_Cochin_And_Others_vs_Shanmugha_Vilas_Cashew_Nut_Factoryand_on_8_May_1953,1953,http://indiankanoon.org/doc/204111/,https://drive.google.com/file/d/15sDnMRv-UhvQ20CmTPrhWfI4SIBRzVbV/view
Syed_Qasim_Razvi_vs_The_State_Of_Hyderabad_And_Others_And_on_19_January_1953,1953,http://indiankanoon.org/doc/1063853/,https://drive.google.com/file/d/16lVbIRuMTp7y8MC1kedHE8gNLEvfz4ed/view
Thakurain_Raj_Rani_And_Others_vs_Thakur_Dwarka_Nath_Singh_And_Others_on_23_January_1953,1953,http://indiankanoon.org/doc/1670720/,https://drive.google.com/file/d/1ENal_DdghX6JGCcZmnWffzM86zwDuFoW/view
The_Seksaria_Cotton_Mills_Ltd_vs_The_State_Of_Bombay_on_30_March_1953,1953,http://indiankanoon.org/doc/1362975/,https://drive.google.com/file/d/14lEZMdpak1lIauWE-gMMQO0mDWCdVDZo/view
The_State_Of_Assam_vs_Keshab_Prasad_Singh_And_Another_Gamiri_on_14_April_1953,1953,http://indiankanoon.org/doc/1285040/,https://drive.google.com/file/d/1Dg1r7fMWRt9jJf12mKZ03sPyB0L6mYiV/view
The_State_Of_West_Bengal_vs_Mrs_Bela_Banerjee_And_Others_on_11_December_1953,1953,http://indiankanoon.org/doc/1890860/,https://drive.google.com/file/d/1r0GP6JhvcwW5BnJAEZSp6djXIWLiGAvV/view
The_State_Of_West_Bengal_vs_Subodh_Gopal_Bose_And_Others_on_17_December_1953,1953,http://indiankanoon.org/doc/973363/,https://drive.google.com/file/d/1de_J1oYskyxVlXKQpKtNSoI6EQelVjdL/view
The_Supreme_Court_Reportsk_C_Gajapati_vs_The_State_Of_Orissa_on_29_May_1953,1953,http://indiankanoon.org/doc/775246/,https://drive.google.com/file/d/1KdfK--oedPlz_qgYTvKedLQdWg7O5S6m/view
Trojan_Co_Ltd_vs_Rm_N_N_Nagappa_Chettiar_on_20_March_1953,1953,http://indiankanoon.org/doc/259610/,https://drive.google.com/file/d/1ax2in_ZM-Xp_QRkOCPhPb48yb4GP_B34/view
Wali_Singh_vs_Sohan_Singh_on_26_October_1953,1953,http://indiankanoon.org/doc/142239/,https://drive.google.com/file/d/17ubHd1ZNj15JNj5cZg_cyJaIHGTGsTac/view
Babulal_Amthalal_Mehta_vs_The_Collector_Of_Customs_Calcutta_on_8_May_1954,1954,http://indiankanoon.org/doc/1459730/,https://drive.google.com/file/d/1gT0-__aX78yLYIcx_FNZCmSmAnj9eqJS/view
Behram_Khurshed_Pesikaka_vs_The_State_Of_Bombay_Reference_Under_on_19_February_1954,1954,http://indiankanoon.org/doc/1683423/,https://drive.google.com/file/d/16PcWd_nfCaRaqQgw06FtNatdOWScl2I3/view
Behram_Khurshed_Pesikaka_vs_The_State_Of_Bombay_on_24_September_1954,1954,http://indiankanoon.org/doc/68666/,https://drive.google.com/file/d/11m0kNAvJmL3wnjrOYP3JVPQQCor2VEMT/view
Bhagat_Ram_vs_State_Of_Punjab_on_9_February_1954,1954,http://indiankanoon.org/doc/9122/,https://drive.google.com/file/d/1cuS_L6_OMZvTnN4VwK7zef5hdv2Po9kt/view
Bihari_Singh_Madho_Singh_vs_State_Of_Bihar_on_18_March_1954,1954,http://indiankanoon.org/doc/1631593/,https://drive.google.com/file/d/1BN2xxrHl7EwcsJyldJbkEQkiMBPJIjUD/view
Chatturbhuj_Vithaldas_Jasani_vs_Moreshwar_Parashram_And_Others_on_15_February_1954,1954,http://indiankanoon.org/doc/732821/,https://drive.google.com/file/d/19orNGgN7MkcZE0aQXIf0-1DGieSmfHBe/view
Chhote_Khan_Deceased_Represented_By_vs_Mal_Khan_And_Others_on_21_April_1954,1954,http://indiankanoon.org/doc/1489900/,https://drive.google.com/file/d/19HyBaWgjBorsBNxgtW7wp7YS8LcTBv8A/view
Commissioner_Of_Income_Tax_Bombay_vs_Ratilal_Nathalal_on_5_April_1954,1954,http://indiankanoon.org/doc/1775824/,https://drive.google.com/file/d/1MvCwdpdx_wFD_Gczgqxifi9ah_l-xiyB/view
Cooverjee_B_Bharucha_vs_The_Excise_Commissioner_Andthe_Chief_on_13_January_1954,1954,http://indiankanoon.org/doc/1029264/,https://drive.google.com/file/d/1-UezpdsNr4nA-CCbEPSghfMB6cKpbqJr/view
Dhirendra_Chandra_Pal_vs_Associated_Bank_Of_Tripura_Ltd_In_on_6_December_1954,1954,http://indiankanoon.org/doc/1465149/,https://drive.google.com/file/d/1N9Eg3CLq0MK_zQvNxRaWTtnwtHrSnud8/view
Durga_Shankar_Mehta_vs_Thakur_Raghuraj_Singh_And_Others_on_19_May_1954,1954,http://indiankanoon.org/doc/937486/,https://drive.google.com/file/d/1LHo1oAfJEucrI7X0_5vL3KHTtIIZlYA8/view
E_D_Sassoon_And_Company_Ltd_vs_The_Commissioner_Of_Income_Tax_Bombay_on_14_May_1954,1954,http://indiankanoon.org/doc/251775/,https://drive.google.com/file/d/17wbi2wma9RjCE_HOVL63MwZTBDmGtYYM/view
Gopal_Singh_And_Others_vs_Ujagar_Singh_And_Others_on_2_April_1954,1954,http://indiankanoon.org/doc/1225694/,https://drive.google.com/file/d/1XWw36qRM7DbE5x7VQelbtiTfazHwEew_/view
Gurunath_Alias_Bhimaji_vs_Kamalabai_Kom_Kenchangaudanadgaudar_on_10_December_1954,1954,http://indiankanoon.org/doc/661850/,https://drive.google.com/file/d/1BMAZ3MbiS5wKJfddO4OyNO0zbYWxqd0P/view
Hari_Vishnu_Kamath_vs_Syed_Ahmad_Ishaque_And_Others_on_9_December_1954,1954,http://indiankanoon.org/doc/1450722/,https://drive.google.com/file/d/1AjwL8ZoOYTuoOLmNLGAtQJkTE-z4KAF-/view
Hem_Singh_And_Another_vs_Harnam_Singh_And_Another_on_1_April_1954,1954,http://indiankanoon.org/doc/1239692/,https://drive.google.com/file/d/1m5AzX1429D9udyocmA9jII1GfN4hGM0e/view
In_Re__Mr_G_A_Senior_Advocate_Of_The_vs_Unknown_on_27_May_1954,1954,http://indiankanoon.org/doc/248671/,https://drive.google.com/file/d/1j5C3rylLd2fi4AEZ2m-_KYOMO2p-Glvr/view
K_S_Rashid_And_Son_vs_The_Income_Tax_Investigation_on_22_January_1954,1954,http://indiankanoon.org/doc/941160/,https://drive.google.com/file/d/1a7oGwMWVbWPu4RvZlp3-e4z9pji-5NO6/view
Kalishanker_Das_And_Another_vs_Dhirendra_Nath_Patra_And_Others_on_21_May_1954,1954,http://indiankanoon.org/doc/698486/,https://drive.google.com/file/d/1aLVhhKFbN_V-UDiTUM83VLuTfA6qWd9R/view
Kiran_Singh_And_Others_vs_Chaman_Paswan_And_Others_on_14_April_1954,1954,http://indiankanoon.org/doc/1625415/,https://drive.google.com/file/d/1pk6N01bSEyTcqYlJFrv6aXjBOgp6hoLJ/view
M_P_Sharma_And_Others_vs_Satish_Chandra_District_on_15_March_1954,1954,http://indiankanoon.org/doc/1306519/,https://drive.google.com/file/d/1W0XUfjruoYP23YL78axNjpzzOXCcEiT9/view
Mahant_Sri_Jagannath_Ramanuj_Das_And_vs_The_State_Of_Orissa_And_Another_on_16_March_1954,1954,http://indiankanoon.org/doc/1778510/,https://drive.google.com/file/d/1GOX-KxnKSSd1p8CuIvVzLQfdCIs8OJQB/view
Moran_Mar_Basselios_Catholicos_And_vs_The_Most_Rev_Mar_Poulose_Athanasius_And_on_21_May_1954,1954,http://indiankanoon.org/doc/1864509/,https://drive.google.com/file/d/1fSYi8IqEhilNda4RZd56_A6gGTdeB5-o/view
Moti_Das_And_Ors_vs_The_State_Of_Bihar_on_6_May_1954,1954,http://indiankanoon.org/doc/553151/,https://drive.google.com/file/d/1c_S_eJ_C8ig7Ef-cz0q9w7N4DaGAORB3/view
Muir_Mills_Co_Ltd_vs_Suti_Mills_Mazdoor_Union_Kanpur_on_19_November_1954,1954,http://indiankanoon.org/doc/1681654/,https://drive.google.com/file/d/1aDExqZApXjREyKxZ03Ti33H6MVS62ixA/view
Naresh_Charan_Das_Gupta_vs_Paresh_Charan_Das_Gupta_on_2_December_1954,1954,http://indiankanoon.org/doc/884316/,https://drive.google.com/file/d/1j4SoJmmz5VcYxCpf3xYQK6rDvyFL5PG6/view
Nathoo_Lal_vs_Durga_Prasad_on_9_April_1954,1954,http://indiankanoon.org/doc/1619422/,https://drive.google.com/file/d/1tvRhJ7Qj9YxZ6lpCCelGX1whFECQAiMX/view
Pandit_Chunchun_Jha_vs_Sheikh_Ebadat_Ali_And_Another_on_14_April_1954,1954,http://indiankanoon.org/doc/1855966/,https://drive.google.com/file/d/1VnvK9hDbkJcPbGs5_nShZmbyaJnCUzU7/view
Pandurang_Tukia_And_Bhillia_vs_The_State_Of_Hyderabad_on_3_December_1954,1954,http://indiankanoon.org/doc/1179103/,https://drive.google.com/file/d/1UTgmSgWFsenn19DLQR6CnpwRS9tfWsUw/view
R_S_Seth_Shanti_Sarup_vs_Union_Of_India_Ors_on_26_November_1954,1954,http://indiankanoon.org/doc/1654408/,https://drive.google.com/file/d/1JnhFjHnER-qG3BwxC6xki-XwBKxu2Gsq/view
Raj_Rajendra_Malojirao_Shitole_vs_The_State_Of_Madhya_Bharat_Raja_on_2_February_1954,1954,http://indiankanoon.org/doc/200366/,https://drive.google.com/file/d/1D6Fu4oLTFzeBTVk7Lr3vT-bogtpZalF7/view
Ratilal_Panachand_Gandhi_vs_The_State_Of_Bombay_And_Others_And_on_18_March_1954,1954,http://indiankanoon.org/doc/1307370/,https://drive.google.com/file/d/11tSpwjxE0NS_69NYTbMdnj5luqm0QBGd/view
Saghir_Ahmad_vs_The_State_Of_U_P_And_Others_With_on_13_October_1954,1954,http://indiankanoon.org/doc/283660/,https://drive.google.com/file/d/15KHAXudhOUAhvgcsHsqR9pTY71ysk904/view
Sewa_Singh_Ors_vs_Jangir_Singh_Ors_on_15_December_1954,1954,http://indiankanoon.org/doc/127311/,https://drive.google.com/file/d/1JGF08J3d6ZAW4R9MB_kb_h3NrLTLg1kV/view
Shankar_Sitaram_Sontakke_And_Another_vs_Balkrishna_Sitaram_Sontakke_And_Others_on_12_April_1954,1954,http://indiankanoon.org/doc/27731/,https://drive.google.com/file/d/1uC2MeG325R-QlXMkoXKwdVKpR7FKwAWU/view
Shri_Audh_Behari_Singh_vs_Gajadhar_Jaipuria_And_Others_on_23_April_1954,1954,http://indiankanoon.org/doc/1492591/,https://drive.google.com/file/d/1bVklMYAYlxKbbHZJV4ON5lqyqT1ZxyFi/view
Shrinivas_Krishnarao_Kango_vs_Narayan_Devji_Kango_And_Others_on_23_March_1954,1954,http://indiankanoon.org/doc/1089401/,https://drive.google.com/file/d/199xPt_4UCr2qJEf8UZXkQNf3AZb-__7D/view
Sitaji_And_Ors_vs_Bijendra_Narain_Choudhary_And_Ors_on_21_April_1954,1954,http://indiankanoon.org/doc/1484876/,https://drive.google.com/file/d/1Sq449YXq69Mxk4weUEbCpkDk-wOLU7uB/view
Sital_Das_vs_Sant_Ram_And_Ors_on_8_April_1954,1954,http://indiankanoon.org/doc/150069/,https://drive.google.com/file/d/1Nd13VdpxL8cplWuXZW2fR_UlyVeWiJVC/view
Srimati_Oramba_Sundari_Dasi_vs_Sri_Sri_Iswar_Gopal_Jieu_on_12_March_1954,1954,http://indiankanoon.org/doc/1743188/,https://drive.google.com/file/d/1RVQLO8OFMJqOQzPOEMec3EKwQBlQkTce/view
State_Of_Punjab_vs_Mohar_Singh_on_20_October_1954,1954,http://indiankanoon.org/doc/1470235/,https://drive.google.com/file/d/1rgZpFX8FA_pjX9LMLxfMKlcBPhwTiQKH/view
The_Bengal_Immunity_Company_Limited_vs_The_State_Of_Bihar_And_Others_on_4_December_1954,1954,http://indiankanoon.org/doc/608874/,https://drive.google.com/file/d/1nMQsWhawQLK5L4imeM8Wvk7hiRXcpUp2/view
The_Commissioner_Hindu_Religious_vs_Sri_Lakshmindra_Thirtha_Swamiar_Of_Sri_on_16_April_1954,1954,http://indiankanoon.org/doc/1430396/,https://drive.google.com/file/d/1tueaZFDcynovx5OJzbUBRN_ZsKfG2BSm/view
The_Commissioner_Hindu_Religious_vs_Sri_Lakshmindra_Thirtha_Swamiar_Of_Sri_on_16_March_1954,1954,http://indiankanoon.org/doc/1820633/,https://drive.google.com/file/d/1UaYgxCLNmlj99Np_AbBgHBXP3xyjBsPb/view
The_Commissioner_Of_Income_Tax_Madras_vs_Mysore_Chromite_Limited_on_1_November_1954,1954,http://indiankanoon.org/doc/1270260/,https://drive.google.com/file/d/1FzZVELp5q_fE_VURRLjK_cWGk66kePNS/view
The_Dominion_Of_India_And_Another_vs_Shrinbai_A_Irani_And_Another_on_14_May_1954,1954,http://indiankanoon.org/doc/1371375/,https://drive.google.com/file/d/1cvuVuL8RIZ0N0yfjEDa3n74knAJXAn-U/view
The_Liquidators_Of_Pursa_Limited_vs_Commissioner_Of_Income_Tax_Bihar_on_9_February_1954,1954,http://indiankanoon.org/doc/1746634/,https://drive.google.com/file/d/199lmFdSH4tGbpUwl2lSA0QWOmjhWEXur/view
The_Rajahmundry_Electric_vs_The_State_Of_Andhra_on_10_February_1954,1954,http://indiankanoon.org/doc/286982/,https://drive.google.com/file/d/1ytPl9yMG5cmQIC1Ogdj0mjS0bB3IVvWI/view
The_State_Of_Bihar_vs_Abdul_Majid_on_11_February_1954,1954,http://indiankanoon.org/doc/480602/,https://drive.google.com/file/d/1X79G3ZxEgLs6fPikOovSoSPi5koiC8kS/view
The_State_Of_Madhya_Pradesh_vs_G_C_Mandawar_on_13_May_1954,1954,http://indiankanoon.org/doc/649393/,https://drive.google.com/file/d/18uIuFvfIVrJEcP9Y-OUOYco8KybpuWL3/view
Virendra_Singh_And_Others_vs_The_State_Of_Uttar_Pradesh_on_29_April_1954,1954,http://indiankanoon.org/doc/635617/,https://drive.google.com/file/d/1-b2QnDsF_oXhBA24IVfdQGVk0rE-CR3S/view
Wuntakal_Yalpi_Chenabasavana_Gowd_vs_Rao_Bahadur_Y_Mahabaleshwarappa_And_on_15_April_1954,1954,http://indiankanoon.org/doc/227646/,https://drive.google.com/file/d/1IB1cSTxJWikKIMyjZOTuBnJsuFvHlVB1/view
Zamindar_Of_Ettayapuram_vs_The_State_Of_Madras_And_Connected_on_5_February_1954,1954,http://indiankanoon.org/doc/624810/,https://drive.google.com/file/d/14C3fl6bzcWvFcLujfgvSptcSDvoLHyN9/view
A_Thangal_Kunju_Musaliar_vs_M_Venkitachalam_Potti_And_on_20_December_1955,1955,http://indiankanoon.org/doc/407809/,https://drive.google.com/file/d/1H5iFuM1OffVDj-sfaufSk58Mgtuo1Gqk/view
Ameer_Un_Nissa_Begum_Ors_vs_Mahboob_Begum_Ors_on_14_January_1955,1955,http://indiankanoon.org/doc/494297/,https://drive.google.com/file/d/1tUzIt8lrp5Mu_UuXJck0t-L35DAVzTZS/view
Ananda_Behera_And_Another_vs_The_State_Of_Orissa_And_Another_on_27_October_1955,1955,http://indiankanoon.org/doc/148933/,https://drive.google.com/file/d/1vmXNC7poWbP7yQGu6NWmkW0OtuIvzuu9/view
Atley_vs_State_Of_Uttar_Pradesh_on_16_September_1955,1955,http://indiankanoon.org/doc/564411/,https://drive.google.com/file/d/1xRJEH1izfbtcqzXD56MvalgtpoP9geeH/view
Bengal_Immunity_Co_Ltd_vs_State_Of_Bihar_Ors_on_6_September_1955,1955,http://indiankanoon.org/doc/1629830/,https://drive.google.com/file/d/1V8K2ehbG4xl_QYWO2xtzuUu0bGTvcBoC/view
Bhim_Sen_vs_The_State_Of_U_P_on_15_March_1955,1955,http://indiankanoon.org/doc/1935345/,https://drive.google.com/file/d/1GtgkxQX4moceKPUgDJ8dM-CT4JKpGi4q/view
Brajnandan_Sinha_vs_Jyoti_Narain_on_8_November_1955,1955,http://indiankanoon.org/doc/1776469/,https://drive.google.com/file/d/1JFodsUFjfLXWCj9_vIkTnak1FbTyzoQL/view
D_P_Joshi_vs_The_State_Of_Madhya_Bharat_Andanother_on_27_January_1955,1955,http://indiankanoon.org/doc/1628/,https://drive.google.com/file/d/1qe27L9hp7zq-AhFdBMyZaelPHPk4qMCJ/view
Dajisaheb_Mane_And_Others_vs_Shankar_Rao_Vithal_Rao_Maneand_Another_on_11_October_1955,1955,http://indiankanoon.org/doc/732276/,https://drive.google.com/file/d/15hV5JybwpWP5S3-DtC1Kh70q9FqLApXd/view
Director_Of_Endowments_Government_Of_vs_Akram_Ali_on_22_April_1955,1955,http://indiankanoon.org/doc/26511/,https://drive.google.com/file/d/1HoeZ6yLDUW-8nOUNpS4woUWaJCzOo0lU/view
Indira_Sohanlal_vs_Custodian_Of_Evacuee_Property_Delhi_on_28_October_1955,1955,http://indiankanoon.org/doc/752151/,https://drive.google.com/file/d/1W-XAUio_8L_8lcMU5p4vt6bjMDkyivSn/view
J_K_Iron_And_Steel_Co_Ltd_Kanpur_vs_The_Iron_And_Steel_Mazdoor_Union_on_23_December_1955,1955,http://indiankanoon.org/doc/8397/,https://drive.google.com/file/d/1vMdVdLsP4tg5bMBYL7kxotrYQXLRJyDS/view
M_K_Ranganathan_And_Another_vs_Government_Of_Madras_And_Others_on_20_April_1955,1955,http://indiankanoon.org/doc/1126538/,https://drive.google.com/file/d/1tRW5Y5ZPA65WfL3K9KW1ZWGv34vDpYyF/view
M_S_Ram_Narain_Sons_Ltd_vs_Asst_Commissioner_Of_Sales_Tax_And_on_20_September_1955,1955,http://indiankanoon.org/doc/506242/,https://drive.google.com/file/d/1NcpazTN6CwvRKz3mrgDGLY6wQ289w5P4/view
Mahant_Salig_Ram_vs_Musammat_Maya_Devi_on_21_January_1955,1955,http://indiankanoon.org/doc/84946/,https://drive.google.com/file/d/14cX41bD6E-LEReG8CYlA67hMcPBiFXzc/view
Maharaj_Umeg_Slng_And_Others_vs_The_State_Of_Bombay_And_Others_on_6_April_1955,1955,http://indiankanoon.org/doc/687712/,https://drive.google.com/file/d/13rTN9KfMwRiccQiL2APCIwv5JoKQbMtf/view
Mathurala_Adi_Reddy_vs_The_State_Of_Hyderabad_on_7_October_1955,1955,http://indiankanoon.org/doc/1357209/,https://drive.google.com/file/d/1o2tYN1rGsnzLONRURFOW7G08wYE1IBwZ/view
P_L_Lakhanpal_vs_The_State_Of_Jammu_And_Kashmir_on_20_December_1955,1955,http://indiankanoon.org/doc/1572596/,https://drive.google.com/file/d/1ANfIvBc47vjeONKspBqS0CSbLXhyB9m0/view
Ponnammal_vs_R_Srinivasarangan_And_Ors_on_21_October_1955,1955,http://indiankanoon.org/doc/1846187/,https://drive.google.com/file/d/16u_asagZZkkUA3NwD2Ka7g-H6D9g5vpL/view
Prithi_Nath_vs_Birkha_Nath_And_Anr_on_4_October_1955,1955,http://indiankanoon.org/doc/1498192/,https://drive.google.com/file/d/1APen_WP-icmAa8YlC5n-fWKmVvDsDErZ/view
Purshottam_Govindji_Halai_vs_Shree_B_M_Desai_Additional_Collector_on_14_October_1955,1955,http://indiankanoon.org/doc/635142/,https://drive.google.com/file/d/1C5jwNUBXDNEQyEn6rYgCKhjXPlOVU6KY/view
Rai_Sahib_Ram_Jawaya_Kapur_And_Ors_vs_The_State_Of_Punjab_on_12_April_1955,1955,http://indiankanoon.org/doc/1318432/,https://drive.google.com/file/d/1-CsTRp1nGM-zFWiPOeG9fs0OPLzpOsbL/view
Rai_Sahib_Ram_Jawaya_Kapurand_Others_vs_The_State_Of_Punjab_And_Connected_on_22_April_1955,1955,http://indiankanoon.org/doc/1446086/,https://drive.google.com/file/d/1n2gNWzRhM2c8fsZ_UFAHUJJbfiM1_TCK/view
Raj_Kali_Kuer_vs_Ram_Rattan_Pandey_on_7_April_1955,1955,http://indiankanoon.org/doc/1004330/,https://drive.google.com/file/d/1Z-IPZ-ASViTMBa6H9lEIPF-HULM281T3/view
Raja_Bahadur_Kamakshya_Narainsingh_And_vs_The_Collector_And_Deputy_Commissioner_on_28_October_1955,1955,http://indiankanoon.org/doc/1633791/,https://drive.google.com/file/d/1tKscMcycOrV9iGxmXOijqtmzEhrDUvn4/view
Ram_Shankar_Singh_And_Ors_vs_State_Of_Uttar_Pradesh_on_19_April_1955,1955,http://indiankanoon.org/doc/282004/,https://drive.google.com/file/d/18RZUwIXp6ix8hrsw43jqAEN_CGKAkvJC/view
Sahu_Madho_Das_And_Others_vs_Pandit_Mukand_Ram_And_Another_And_on_22_March_1955,1955,http://indiankanoon.org/doc/946004/,https://drive.google.com/file/d/1FimnqnZ8eL0CrF7UMOzc8KOSGS9HgIkg/view
Sangram_Singh_vs_Election_Tribunal_Kotah_Bhurey_Lal_on_22_March_1955,1955,http://indiankanoon.org/doc/1224706/,https://drive.google.com/file/d/1iHDFi0o3guIHlXPOd_QxumZsE6a6_ciM/view
Seth_Thawardas_Pherumal_vs_The_Union_Of_India_And_Connected_on_24_March_1955,1955,http://indiankanoon.org/doc/318186/,https://drive.google.com/file/d/1qf2unLoXjK49bj_DBLVyticSt_KOtLUv/view
Seth_Thawardas_Pherumal_vs_The_Union_Of_India_Uoi_on_24_March_1955,1955,http://indiankanoon.org/doc/20909926/,https://drive.google.com/file/d/16t8nAH67ri3YtpMyEsvFWhw9YXSAg8FM/view
Shiromani_Gurdwara_Parbandhak_vs_Raja_Shiv_Rattan_Dev_Singh_And_Ors_on_24_March_1955,1955,http://indiankanoon.org/doc/144317829/,https://drive.google.com/file/d/17bZ5vuED3_tt6b7b9GxKy_9b-XH53RIB/view
Shiromani_Gurdwara_vs_Lt_Sardar_Raghbir_Singh_And_Others_on_24_March_1955,1955,http://indiankanoon.org/doc/1234664/,https://drive.google.com/file/d/1k6JTO6Zgc9NY8JvsKkzWBtaSmU7xF8v_/view
Shrimati_Vidya_Verma_Through_Next_vs_Dr_Shiv_Narain_Verma_on_11_November_1955,1955,http://indiankanoon.org/doc/829084/,https://drive.google.com/file/d/1mvRAYwV5TK6vR9VCd_mJBpfuvlsUbd5N/view
Sri_5_Sita_Maharani_And_Ors_vs_Chhedi_Mahto_And_Ors_on_3_February_1955,1955,http://indiankanoon.org/doc/786541/,https://drive.google.com/file/d/12G8npM3qGaskABd2YKLj8DPZa5kfAsTC/view
State_Of_Bombay_vs_Mulji_Jetha_And_Co_on_10_February_1955,1955,http://indiankanoon.org/doc/1801916/,https://drive.google.com/file/d/1IwNlvZVZF_egQvjYsQeKks2ROftzYgiP/view
Thakur_Amar_Singhji_vs_State_Of_Rajasthan_And_Other_on_15_April_1955,1955,http://indiankanoon.org/doc/1750663/,https://drive.google.com/file/d/1S4uea0hA0NwBOeXOC3iMu69sz_gx5tgk/view
The_Collector_Of_Bombay_vs_Nusserwanji_Rattanji_Mistri_Others_on_28_February_1955,1955,http://indiankanoon.org/doc/1214175/,https://drive.google.com/file/d/13_GAqrcQsCGGWtg746NCqnu386u3o4w-/view
The_Delhi_Cloth_And_General_Mills_Co_vs_Harnam_Singh_And_Others_on_21_April_1955,1955,http://indiankanoon.org/doc/1719283/,https://drive.google.com/file/d/1gb3PIoj66vj7WVfzD6qrUdzk6-c4VAiE/view
The_State_Of_Bihar_vs_Kumar_Amar_Singh_And_Others_And_on_10_February_1955,1955,http://indiankanoon.org/doc/1237708/,https://drive.google.com/file/d/18f6VBynOF9kuwoVtne4N036YIj-fOMrh/view
The_State_Of_Madras_And_Another_vs_V_Srinivasa_Ayyangar_on_21_October_1955,1955,http://indiankanoon.org/doc/611752/,https://drive.google.com/file/d/1UPvxMXLOVW8k8cG-OBaFdY1Rp27MbgZb/view
Bachharam_Datta_Patil_And_Another_vs_Vishwanath_Pundalik_Patil_Andothers_on_20_September_1956,1956,http://indiankanoon.org/doc/1653351/,https://drive.google.com/file/d/115-v6hIrSsz_4A87t_0cBa6AZQQJ44I2/view
Baroda_Borough_Municipality_vs_Its_Workmen_on_13_November_1956,1956,http://indiankanoon.org/doc/1685938/,https://drive.google.com/file/d/1EknUr8k1oyfVNOdQ5xgiHBaF9AAvq2Os/view
Bidi_Supply_Co_vs_The_Union_Of_India_And_Others_on_20_March_1956,1956,http://indiankanoon.org/doc/981675/,https://drive.google.com/file/d/156breyHkWEW4eT1n8yqbkfcDqvvgcr-n/view
Central_Provinces_Transport_Services_vs_Raghunath_Gopal_Patwardhan_on_6_November_1956,1956,http://indiankanoon.org/doc/1723670/,https://drive.google.com/file/d/1bCAdJrDxSHm3m_21yxBkWEIPYGKapVnB/view
