source,target,weight
948916,1464344,1
948916,249603,1
948916,161831507,1
948916,956192,1
948916,1914005,1
948916,333151,1
948916,147371,1
948916,82577596,1
948916,1144998,1
948916,1806917,1
948916,6467043,1
1533020,1036851,1
834589,4890801,1
834589,445276,1
834589,8643255,1
834589,1760044,1
834589,1018568,1
834589,1456610,1
834589,1594774,1
834589,1199182,1
834589,581566,1
834589,367586,1
834589,618177,1
834589,452476,1
834589,981147,1
834589,106261781,1
834589,49783167,1
834589,19988440,1
834589,476269,1
834589,84767110,1
834589,1712542,1
834589,74529,1
834589,1262401,1
834589,1937835,1
834589,735354,1
834589,58100768,1
834589,28366692,1
834589,818031,1
834589,316192,1
834589,147929,1
834589,1218090,1
834589,846967,1
834589,1566826,1
834589,1788368,1
834589,465922,1
834589,721271,1
834589,1432437,1
834589,12910,1
834589,1921761,1
834589,32430132,1
834589,34082080,1
834589,1709581,1
834589,1782826,1
834589,1659639,1
834589,176492173,1
834589,168705853,1
834589,44866856,1
834589,1857950,1
834589,829916,1
834589,846153,1
834589,772605,1
834589,574894,1
834589,181332691,1
834589,1732853,1
834589,1070355,1
834589,1010805,1
835938,16552209,1
835938,39530104,1
835938,119552888,1
835938,56600062,1
835938,1099668,1
835938,121631892,1
835938,161831507,1
835938,72758209,1
835938,36484389,1
835938,180385621,1
835938,901887,1
835938,1937976,1
835938,1383115,1
835938,274576,1
835938,587260,1
835938,842028,1
835938,722532,1
835938,51447063,1
1140709,1874830,1
1574616,1870386,1
1574616,1807847,1
1574616,187606,1
1574616,584197,1
801837,113248597,1
801837,54775243,1
801837,74098888,1
801837,44945689,1
801837,110907494,1
801837,51752553,1
801837,109477332,1
1252014,617376,1
1252014,487972,1
1252014,1632245,1
1252014,303875,1
1252014,1042719,1
1481962,7832,1
1481962,53149,1
1481962,742973,1
1481962,933844,1
1481962,291273,1
1481962,824782,1
1481962,1990166,1
1481962,1517117,1
1481962,2587,1
1481962,63739,1
1481962,507127,1
1251841,515323,1
1251841,1749243,1
1251841,491546,1
1251841,959234,1
511375,34776269,1
511375,447410,1
511375,5895490,1
511375,1468228,1
511375,218692,1
511375,1834183,1
511375,1060576,1
511375,807586,1
511375,609139,1
511375,108209556,1
511375,574894,1
511375,77052,1
511375,49756294,1
511375,660119,1
511375,166932404,1
511375,981147,1
511375,237570,1
511375,42533326,1
511375,1408999,1
511375,282612,1
511375,93056159,1
511375,171441475,1
511375,964643,1
511375,1370684,1
511375,7832,1
511375,377820,1
511375,1218090,1
511375,1712542,1
511375,91098237,1
511375,129934088,1
511375,70107672,1
511375,139381280,1
511375,108791183,1
511375,183084420,1
629631,91098237,1
629631,136460171,1
629631,108209556,1
629631,354224,1
629631,452639,1
629631,964643,1
629631,1370684,1
629631,34776269,1
629631,173480990,1
629631,29832722,1
629631,166726239,1
629631,72781027,1
629631,144851414,1
629631,169363547,1
629631,447410,1
629631,25660321,1
629631,61039050,1
629631,197255420,1
629631,62825569,1
629631,114546355,1
629631,182708364,1
629631,50465021,1
629631,137980731,1
629631,183813533,1
629631,194846050,1
629631,87672443,1
629631,90724536,1
629631,18309897,1
629631,185447283,1
629631,33533700,1
629631,59559770,1
629631,609139,1
629631,574894,1
629631,77052,1
629631,49756294,1
629631,660119,1
629631,166932404,1
629631,981147,1
629631,237570,1
629631,42533326,1
629631,1408999,1
629631,282612,1
629631,93056159,1
629631,7832,1
629631,377820,1
629631,1218090,1
629631,1712542,1
629631,139381280,1
629631,1659104,1
462743,1317393,1
462743,153279772,1
462743,1599765,1
462743,1226884,1
462743,1865420,1
462743,104825688,1
462743,1888152,1
462743,1983234,1
462743,9107,1
462743,194236441,1
462743,1832764,1
462743,1359088,1
462743,1452355,1
462743,161831507,1
462743,1808033,1
462743,880040,1
462743,1438194,1
462743,1762713,1
462743,1052228,1
462743,1356139,1
462743,101358195,1
462743,1435913,1
462743,103981,1
462743,378583,1
124022295,117720930,1
124022295,11478526,1
124022295,8438375,1
124022295,111283231,1
124022295,59808231,1
124022295,59678,1
124022295,116930672,1
124022295,951773,1
124022295,1694488,1
124022295,56389368,1
124022295,196155,1
124022295,1087392,1
591580,11478526,1
591580,59808231,1
591580,117720930,1
591580,8438375,1
591580,111283231,1
591580,116930672,1
591580,59678,1
591580,951773,1
591580,1694488,1
591580,56389368,1
591580,196155,1
591580,1087392,1
554839,22683897,1
554839,445304,1
554839,1015123,1
554839,102473669,1
554839,69675808,1
554839,1801956,1
554839,1712542,1
554839,1142233,1
554839,160966304,1
554839,146826989,1
554839,184394179,1
554839,49621198,1
554839,55645068,1
554839,139151354,1
554839,45308804,1
554839,33932828,1
554839,186323821,1
554839,48214275,1
554839,106189013,1
554839,367586,1
554839,151922658,1
554839,1218090,1
554839,1199182,1
554839,1248826,1
554839,1028936,1
1825635,213257,1
1825635,1113243,1
1825635,565781,1
1825635,1635124,1
1388066,63545752,1
1388066,194236441,1
1388066,1832764,1
1388066,1610983,1
1388066,72532483,1
1388066,43020253,1
1388066,1024853,1
1388066,695434,1
1388066,1768152,1
49043,139381280,1
49043,9352079,1
49043,91098237,1
49043,367586,1
49043,981147,1
49043,136460171,1
49043,660119,1
49043,282612,1
49043,134715,1
49043,1706770,1
49043,77052,1
49043,193529227,1
49043,7832,1
49043,166932404,1
49043,1555093,1
49043,1580975,1
49043,354224,1
49043,108209556,1
49043,49756294,1
49043,1218090,1
49043,63773599,1
49043,614870,1
49043,179943212,1
49043,94828884,1
49043,37006353,1
49043,779924,1
49043,188277757,1
49043,132987574,1
49043,1690488,1
49043,53995741,1
49043,964643,1
49043,1370684,1
49043,17867,1
49043,192935443,1
49043,25546376,1
49043,1712542,1
49043,258019,1
49043,27622490,1
49043,133195636,1
49043,44822877,1
49043,122752241,1
49043,145386625,1
49043,188613571,1
49043,169878531,1
49043,189975087,1
49043,183546754,1
49043,162298619,1
49043,132739507,1
49043,66204391,1
49043,46798084,1
49043,198220865,1
49043,134802413,1
49043,101574707,1
49043,88853614,1
49043,141436837,1
49043,124434113,1
49043,115702439,1
49043,112106767,1
49043,103775866,1
49043,148980247,1
49043,196955692,1
49043,93056159,1
49043,1015123,1
49043,772605,1
49043,628722,1
49043,555882,1
49043,317402,1
49043,133693997,1
49043,117343175,1
49043,1315094,1
49043,163799214,1
49043,790847,1
49043,55198661,1
49043,574894,1
49043,821052,1
49043,571954,1
49043,1270258,1
49043,170199134,1
49043,4354,1
49043,708062,1
49043,1378441,1
49043,1199182,1
49043,581566,1
49043,1673816,1
49043,1197082,1
49043,476269,1
49043,1596533,1
49043,1406924,1
41868,139381280,1
41868,136460171,1
41868,94828884,1
41868,112106767,1
41868,108209556,1
41868,49756294,1
41868,282612,1
41868,188277757,1
41868,133195636,1
41868,354224,1
41868,34776269,1
41868,981147,1
41868,9352079,1
41868,91098237,1
41868,367586,1
41868,660119,1
41868,134715,1
41868,1659104,1
41868,77052,1
41868,193529227,1
41868,7832,1
41868,166932404,1
41868,1580975,1
41868,1218090,1
41868,63773599,1
41868,536931,1
41868,1555093,1
41868,614870,1
41868,179943212,1
41868,144314957,1
41868,1798717,1
41868,132987574,1
41868,1690488,1
41868,964643,1
41868,1370684,1
41868,17867,1
41868,192935443,1
41868,25546376,1
41868,1712542,1
41868,1501881,1
41868,258019,1
41868,27622490,1
41868,44822877,1
41868,122752241,1
41868,145386625,1
41868,188613571,1
41868,189975087,1
41868,183546754,1
41868,162298619,1
41868,132739507,1
41868,66204391,1
41868,46798084,1
41868,198220865,1
41868,134802413,1
41868,101574707,1
41868,88853614,1
41868,141436837,1
41868,124434113,1
41868,115702439,1
41868,103775866,1
41868,148980247,1
41868,196955692,1
41868,93056159,1
41868,1015123,1
41868,772605,1
41868,628722,1
41868,555882,1
41868,169878531,1
41868,133693997,1
41868,117343175,1
41868,1315094,1
41868,163799214,1
41868,790847,1
41868,55198661,1
41868,574894,1
41868,821052,1
41868,571954,1
41868,1270258,1
41868,871362,1
41868,4354,1
41868,708062,1
41868,1199182,1
41868,581566,1
41868,1673816,1
41868,1197082,1
41868,476269,1
41868,1596533,1
41868,1406924,1
1270239,367586,1
1270239,445276,1
1270239,1007660,1
1270239,1535477,1
1270239,1709471,1
1270239,34776269,1
1270239,1712542,1
1270239,772605,1
1270239,47577,1
1270239,1329373,1
1270239,909219,1
1270239,707235,1
1270239,1571667,1
1270239,609139,1
1270239,134715,1
1270239,486232,1
1270239,1164912,1
1270239,622891,1
1270239,7832,1
1270239,8791295,1
1270239,456839,1
1270239,1256541,1
1270239,1378441,1
1270239,1218090,1
1270239,663245,1
1270239,4354,1
1270239,134097646,1
1270239,476269,1
1270239,609295,1
1270239,211089,1
1270239,1163710,1
1270239,701797,1
1270239,92616942,1
1270239,1249080,1
1270239,1887434,1
1270239,245740,1
1270239,654149,1
1270239,1569253,1
1270239,1199182,1
1270239,1857950,1
1270239,872569,1
1270239,209430,1
1270239,234946,1
1270239,1304459,1
1270239,654960,1
1270239,1902247,1
1270239,913183,1
1270239,1987997,1
1270239,655638,1
1270239,581566,1
162808894,1724879,1
162808894,1485126,1
162808894,313829,1
162808894,393016,1
162808894,1209123,1
162808894,361953,1
162808894,1418385,1
162808894,1336401,1
286232,1724879,1
286232,1485126,1
286232,313829,1
286232,393016,1
286232,471869,1
286232,1209123,1
286232,361953,1
286232,1418385,1
286232,1336401,1
217259,981147,1
217259,27622490,1
217259,71645233,1
217259,93056159,1
217259,660119,1
217259,282612,1
217259,354224,1
217259,1580975,1
217259,49756294,1
217259,166932404,1
217259,108209556,1
217259,1015123,1
217259,147784405,1
217259,1432437,1
217259,176694366,1
217259,184775724,1
217259,4890801,1
217259,964643,1
217259,1955809,1
217259,1370684,1
217259,9352079,1
217259,8643255,1
217259,1712542,1
217259,34776269,1
217259,139381280,1
217259,367586,1
217259,136460171,1
217259,43512622,1
217259,174770919,1
217259,695063,1
217259,1319004,1
217259,1555093,1
217259,1776802,1
217259,147208189,1
217259,32430132,1
1599768,500379,1
1599768,452505,1
1599768,310761,1
1599768,189659891,1
1599768,99806610,1
1840988,1545340,1
1840988,227738,1
1840988,1553000,1
1392212,170506911,1
1392212,27527582,1
1392212,134308880,1
1392212,13545186,1
1392212,34776269,1
1392212,1011888,1
1392212,93056159,1
1392212,45725351,1
1392212,82364028,1
1392212,1712542,1
1392212,660119,1
1392212,367586,1
1392212,157179744,1
1392212,7764108,1
1392212,157078221,1
1392212,463340,1
1392212,354224,1
1392212,108209556,1
1392212,42166438,1
1392212,654960,1
1392212,772605,1
1392212,23887,1
1392212,1902618,1
1138502,171398,1
1138502,1728676,1
1138502,651105,1
1138502,1433249,1
1138502,1463968,1
1138502,1126403,1
782122,1953529,1
782122,817818,1
970796,789969,1
970796,768381,1
970796,1011716,1
970796,711469,1
970796,1954990,1
970796,1843082,1
970796,354318,1
970796,1626009,1
970796,1586231,1
1740173,789969,1
1740173,711469,1
1205495,789969,1
1205495,192089,1
1205495,1409853,1
1205495,711469,1
1205495,153279772,1
1205495,34613112,1
1205495,1597369,1
1205495,1884514,1
1205495,190469619,1
1205495,75703920,1
1205495,1443657,1
770422,1569253,1
770422,999134,1
770422,1560742,1
770422,1052367,1
770422,737087,1
770422,37788,1
770422,1420504,1
770422,697591,1
1601578,169363547,1
1601578,1832764,1
1601578,100581,1
1601578,1789632,1
1601578,161831507,1
1665121,880333,1
1665121,1414807,1
1665121,981147,1
1665121,258019,1
1665121,171462924,1
1665121,1712542,1
1665121,1169384,1
1665121,1694085,1
1665121,66259307,1
1665121,197774,1
1665121,405885,1
1665121,709519,1
1665121,1409527,1
1665121,767116,1
107472,1712542,1
107472,914047,1
107472,1881690,1
107472,783690,1
107472,53008955,1
107472,1455226,1
107472,1340387,1
107472,1887845,1
107472,1011888,1
107472,34776269,1
107472,244297,1
107472,12910,1
107472,24598525,1
107472,1735861,1
107472,1376064,1
107472,757933,1
107472,1465272,1
107472,848108,1
107472,1797219,1
107472,21523700,1
354758,1052228,1
354758,1722761,1
354758,261195,1
354758,55198661,1
354758,1218877,1
354758,76802,1
354758,1647325,1
1249510,445276,1
1249510,1953529,1
1249510,427855,1
1249510,1958937,1
1249510,1560742,1
1249510,455468,1
1249510,1517318,1
1249510,1243353,1
1249510,763672,1
1249510,367586,1
1249510,981147,1
1249510,69347904,1
1249510,1212757,1
1249510,1031309,1
1249510,94717,1
1249510,731516,1
1249510,246408,1
1249510,1685440,1
1249510,1172704,1
1249510,390107,1
1249510,750738,1
1249510,698921,1
1249510,1047846,1
1249510,523607,1
1249510,1110615,1
1249510,1330928,1
1249510,466785,1
1249510,12704,1
888052,1326844,1
888052,1436241,1
888052,556166,1
888052,1494082,1
888052,468585,1
888052,1409246,1
888052,513074,1
888052,1243353,1
888052,1569253,1
1904485,1719995,1
1904485,819123,1
481866,1317393,1
481866,1164880,1
481866,882644,1
481866,1267250,1
481866,1019641,1
481866,1651485,1
481866,500307,1
481866,1303779,1
481866,1670576,1
481866,1853262,1
481866,1652416,1
481866,103447,1
481866,1004075,1
752687,67340,1
752687,1633332,1
752687,552060,1
752687,636650,1
752687,1839587,1
752687,1671917,1
752687,357591,1
752687,833792,1
1815080,17858,1
1815080,27905,1
1815080,655638,1
1815080,1569253,1
1815080,626516,1
1815080,981147,1
1815080,616745,1
1815080,1636756,1
1815080,33962792,1
1815080,579323,1
1815080,905940,1
1815080,6187870,1
1815080,87754,1
1815080,803870,1
1815080,1226972,1
1815080,653417,1
1815080,1813025,1
1815080,1974088,1
1815080,100561981,1
1815080,363417,1
1815080,84767110,1
1815080,1766575,1
1815080,1258372,1
1815080,999134,1
1815080,29620989,1
1815080,1294563,1
1815080,1982282,1
1815080,188012953,1
1815080,1199182,1
500329,153279772,1
500329,1623575,1
500329,56921967,1
500329,113754264,1
500329,1003813,1
251861,139381280,1
251861,153279772,1
251861,34776269,1
251861,66820111,1
251861,367586,1
251861,136460171,1
251861,1712542,1
251861,1353758,1
251861,4186378,1
251861,77710057,1
251861,31787361,1
251861,193567568,1
251861,187871492,1
251861,57750747,1
251861,1937835,1
251861,125157969,1
251861,145567115,1
251861,104784265,1
251861,41868,1
553711,997218,1
553711,141191809,1
553711,1901751,1
553711,82577596,1
553711,1011888,1
553711,56150916,1
553711,959145,1
553711,753539,1
553711,728209,1
553711,736329,1
553711,1572538,1
553711,645928,1
553711,138616283,1
553711,161831507,1
553711,44776,1
553711,515323,1
553711,171398,1
553711,1664157,1
553711,875252,1
553711,1676348,1
553711,1808033,1
236012,1270013,1
236012,515323,1
236012,1900322,1
236012,235516,1
236012,1878658,1
236012,1374245,1
236012,1920937,1
236012,3482533,1
236012,1134872,1
236012,1415095,1
236012,1930438,1
236012,1469240,1
236012,927809,1
236012,1471210,1
236012,562943,1
236012,46774,1
236012,205543,1
236012,80042,1
236012,539127,1
236012,645212,1
236012,392816,1
236012,1230613,1
236012,127050906,1
236012,313824,1
236012,576368,1
236012,349627,1
236012,1571780,1
236012,1249910,1
236012,1287552,1
236012,598706,1
236012,551385,1
1786669,1598978,1
1786669,1870386,1
1786669,1734560,1
1786669,1317393,1
1786669,99411,1
1786669,669739,1
1786669,1257644,1
1786669,1749071,1
1786669,719962,1
1786669,499345,1
1266379,34776269,1
1266379,1461463,1
1266379,1050900,1
1266379,160862327,1
1266379,651105,1
1266379,1072049,1
1266379,93056159,1
1266379,121277920,1
1266379,1993798,1
1266379,736534,1
126467,1712542,1
126467,367586,1
126467,981147,1
126467,1097199,1
126467,34776269,1
126467,258019,1
126467,354224,1
126467,1010805,1
126467,110015189,1
126467,109952642,1
1786180,1569253,1
1786180,1897847,1
1786180,48127346,1
1786180,1227639,1
1786180,445276,1
1786180,446787,1
1786180,105503,1
1786180,367586,1
1786180,1540813,1
1786180,1329373,1
1786180,655638,1
1786180,96507,1
1786180,1507082,1
1786180,1127741,1
1786180,1127398,1
1786180,1723094,1
1786180,1461463,1
1786180,1317063,1
1786180,1053937,1
1786180,915147,1
1786180,1597655,1
1786180,1738671,1
1786180,1977541,1
1786180,1633827,1
1786180,1063853,1
1786180,1588084,1
1786180,1157446,1
1786180,1501707,1
1786180,1406924,1
1786180,656658,1
1786180,1010805,1
1786180,17858,1
1786180,366712,1
1786180,63760,1
1786180,70489,1
1786180,664994,1
1786180,171441475,1
1786180,260256,1
1786180,93056159,1
1786180,176529644,1
1786180,52066971,1
1786180,43430356,1
1786180,1052367,1
1786180,1432437,1
1786180,19636,1
1786180,59313105,1
1786180,171104638,1
1786180,172525301,1
1786180,137821641,1
1786180,28925495,1
1063853,445276,1
1063853,981147,1
1063853,367586,1
1063853,1199182,1
1063853,134715,1
1063853,1010805,1
1063853,760919,1
1063853,47577,1
1063853,1329373,1
1063853,1151812,1
1063853,697591,1
1063853,785040,1
1063853,1122503,1
1063853,1357604,1
1063853,1219882,1
1063853,423373,1
1063853,783690,1
1063853,1446285,1
1063853,1156606,1
1063853,115607,1
1063853,909219,1
1063853,860778,1
1063853,1737367,1
1063853,1648554,1
1063853,1721335,1
1063853,224316,1
1063853,1684469,1
1063853,184660633,1
1063853,1007660,1
1063853,701797,1
1063853,1691358,1
1063853,68053431,1
1063853,209430,1
1063853,1249080,1
1063853,245740,1
1063853,1949862,1
1063853,1054881,1
1063853,706692,1
1063853,334293,1
1063853,1119707,1
1063853,763672,1
1063853,386021,1
1063853,513074,1
1063853,1887434,1
1063853,654149,1
1063853,1304459,1
1063853,72859673,1
1063853,33026754,1
1063853,34776269,1
1063853,8438375,1
1063853,150070065,1
1063853,698921,1
1063853,164248007,1
1063853,174793747,1
1063853,90805266,1
1063853,1712542,1
1063853,49301590,1
515464,1396751,1
515464,445276,1
515464,1405190,1
515464,1121027,1
1305829,1678507,1
1305829,1777472,1
1305829,1527262,1
1305829,1357135,1
1305829,147413,1
1305829,1932866,1
1428157,1325025,1
1428157,1959734,1
1428157,1929275,1
1428157,1366100,1
1428157,1024853,1
1428157,386045,1
1214064,171398,1
1214064,648614,1
1214064,124768,1
1214064,1626651,1
1214064,1325025,1
1214064,191576,1
1214064,1589358,1
1214064,613871,1
1214064,4890801,1
1801333,743851,1
1543036,41222139,1
1543036,97703077,1
1543036,1705657,1
1543036,170454923,1
94289,1252014,1
94289,1673674,1
94289,1492187,1
549514,789969,1
549514,711469,1
204111,560327,1
204111,1466013,1
204111,1456610,1
204111,1250882,1
204111,433847,1
204111,34776269,1
204111,1712542,1
204111,1334665,1
204111,1232505,1
204111,424874,1
204111,1392920,1
204111,1645178,1
204111,93056159,1
204111,172357920,1
204111,574894,1
204111,77052,1
204111,1405898,1
204111,785754,1
204111,51164527,1
204111,1606035,1
204111,471187,1
204111,651105,1
204111,121190,1
204111,412767,1
204111,1327219,1
